,full_text,created_at,retweet_count,favorite_count,retweeted,Month,Weekday,Hour,Sentiment
2417,"RT @JudicialWatch: Americans need an Intelligence Committee that can be trusted, and Representative #AdamSchiff has proven that he cannot b…",Sun Aug 25 22:54:38 +0000 2019,14829,0,FALSE,8,6,22,Positive
2418,A disgrace! https://t.co/fXss6eixS1,Sun Aug 25 22:53:36 +0000 2019,12810,44778,FALSE,8,6,22,Negative
2419,RT @JudicialWatch: A Judicial Watch lawsuit forced the state of California to begin removing more than 1.5 million potentially invalid name…,Sun Aug 25 22:36:59 +0000 2019,9060,0,FALSE,8,6,22,Negative
2420,"Great meetings at the @G7 in Biarritz, France! #G7Biarritz https://t.co/OdA4SQxUYf",Sun Aug 25 19:23:23 +0000 2019,8395,36280,FALSE,8,6,19,Positive
2421,Thank you Eric. So true! https://t.co/9hhVOp2whc,Sun Aug 25 18:38:47 +0000 2019,10876,45537,FALSE,8,6,18,Positive
2422,"RT @realDonaldTrump: The question I was asked most today by fellow World Leaders, who think the USA is doing so well and is stronger than e…",Sun Aug 25 18:37:26 +0000 2019,40837,0,FALSE,8,6,18,Positive
2423,"USMCA, make it bipartisan. Everybody wants it! https://t.co/lloDwZr4iN",Sun Aug 25 18:36:51 +0000 2019,8836,36228,FALSE,8,6,18,Neutral
2424,"Jesse &amp; Emma, Great News. Congratulations!!!!! https://t.co/ja7iAN1ypO",Sun Aug 25 18:34:59 +0000 2019,6757,39375,FALSE,8,6,18,Positive
2425,"RT @WhiteHouse: .@USTradeRep Lighthizer on today's trade announcement: ""It has 3 parts—agriculture, industrial tariffs, and digital trade .…",Sun Aug 25 18:32:09 +0000 2019,8620,0,FALSE,8,6,18,Neutral
2426,"RT @WhiteHouse: ""We have excess corn in various parts of our country with our farmers because China did not do what they said they were goi…",Sun Aug 25 18:31:43 +0000 2019,16942,0,FALSE,8,6,18,Neutral
2427,RT @PressSec: President @realDonaldTrump never stops working on behalf of the American people! 🇺🇸 https://t.co/7sO7Oyo6A9,Sun Aug 25 18:31:09 +0000 2019,10496,0,FALSE,8,6,18,Neutral
2428,"RT @WhiteHouse: ""Our relationship with Prime Minister @AbeShinzo and Japan has been, I think, the best it's ever been."" —President @realDon…",Sun Aug 25 18:30:58 +0000 2019,7388,0,FALSE,8,6,18,Positive
2429,"RT @WhiteHouse: President @realDonaldTrump: ""Thus far, this has been really a great G7. And I want to congratulate France."" #G7Biarritz htt…",Sun Aug 25 18:30:32 +0000 2019,6878,0,FALSE,8,6,18,Positive
2430,RT @WhiteHouse: President @realDonaldTrump met with Prime Minister @BorisJohnson to discuss the special relationship between the United Sta…,Sun Aug 25 18:29:35 +0000 2019,5614,0,FALSE,8,6,18,Neutral
2431,Happy Birthday Vince! https://t.co/trOf5Ivmwq,Sun Aug 25 18:28:20 +0000 2019,7189,38354,FALSE,8,6,18,Positive
2432,"The question I was asked most today by fellow World Leaders, who think the USA is doing so well and is stronger than ever before, happens to be, “Mr. President, why does the American media hate your Country so much? Why are they rooting for it to fail?”",Sun Aug 25 17:30:21 +0000 2019,40837,152740,FALSE,8,6,17,Neutral
2433,"RT @JenniferJJacobs: Who’s 1st leader POTUS chose to sit with for bilat here at #G7 in Biarritz? UK’s new prime minister Boris Johnson. 

“…",Sun Aug 25 16:40:25 +0000 2019,6424,0,FALSE,8,6,16,Neutral
2434,"Big Trade Deal just agreed to with Prime Minister Abe of Japan. Will be great for our Farmers, Ranchers and more. Really big Corn purchase!",Sun Aug 25 16:38:12 +0000 2019,16066,69274,FALSE,8,6,16,Positive
2435,"So @donnabrazile gives Crooked Hillary the Questions, and now she’s on @FoxNews!",Sun Aug 25 16:35:19 +0000 2019,13068,50139,FALSE,8,6,16,Negative
2436,Rasmussen at 50%. @MediaBuzzFNC &amp; @FoxNews are only getting worse! Now @donnabrazile &amp; others on Fox. Not what it used to be! https://t.co/Uo51Yn5PTX,Sun Aug 25 15:58:28 +0000 2019,8706,34903,FALSE,8,6,15,Negative
2437,"Happy Birthday Regis, a truly special man!",Sun Aug 25 15:50:29 +0000 2019,6817,47556,FALSE,8,6,15,Positive
2438,Happy Birthday Sean! https://t.co/iQgY6RTWST,Sun Aug 25 15:47:31 +0000 2019,12485,73418,FALSE,8,6,15,Positive
2439,"RT @WhiteHouse: JUST NOW: President @realDonaldTrump and Prime Minister @AbeShinzo announced a trade deal. 

""This is a tremendous deal for…",Sun Aug 25 15:25:16 +0000 2019,14209,0,FALSE,8,6,15,Neutral
2440,"Great working breakfast this morning with Prime Minister @BorisJohnson at the Hôtel du Palais in Biarritz, France! #G7Biarritz https://t.co/ISQRFz7kJO",Sun Aug 25 08:05:04 +0000 2019,11246,50472,FALSE,8,6,8,Positive
2441,Such False and Inaccurate reporting thus far on the G-7. The Fake News knows this but they can’t help themselves! Leaving now to have breakfast with Boris J.,Sun Aug 25 05:45:18 +0000 2019,14234,69331,FALSE,8,6,5,Negative
2442,"....bad Economic times, the worse the better, anything to make my Election more difficult to win. Well, we are having very good meetings, the Leaders are getting along very well, and our Country, economically, is doing great - the talk of the world!",Sun Aug 25 05:41:40 +0000 2019,18678,94125,FALSE,8,6,5,Positive
2443,"Before I arrived in France, the Fake and Disgusting News was saying that relations with the 6 others countries in the G-7 are very tense, and that the two days of meetings will be a disaster. Just like they are trying to force a Recession, they are trying to “will” America into..",Sun Aug 25 05:41:39 +0000 2019,22290,105226,FALSE,8,6,5,Negative
2444,The Media is destroying the Free Press! Mark Levin. So True!,Sat Aug 24 23:08:27 +0000 2019,18447,80780,FALSE,8,5,23,Positive
2445,Thank you both. Sooo nice! https://t.co/Fo2CLjc9YZ,Sat Aug 24 22:52:51 +0000 2019,19023,90197,FALSE,8,5,22,Positive
2446,"France and President @EmmanuelMacron have done a really great job thus far with a very important G-7. Lunch with Emmanuel was the best meeting we have yet had. Likewise, evening meeting with World Leaders went very well. Progress being made!",Sat Aug 24 22:52:10 +0000 2019,11467,53190,FALSE,8,5,22,Positive
2447,"RT @GOP: AMERICA IS OPEN FOR BUSINESS!
 
Thanks to @realDonaldTrump’s pro-growth policies, small businesses are thriving and Americans are…",Sat Aug 24 22:50:19 +0000 2019,6976,0,FALSE,8,5,22,Positive
2448,RT @Scavino45: President @realDonaldTrump and Prime Minister @BorisJohnson catching up with each other tonight in France! #G7Biarritz https…,Sat Aug 24 22:50:07 +0000 2019,8127,0,FALSE,8,5,22,Neutral
2449,Our great Economy is the talk of everyone!,Sat Aug 24 22:49:23 +0000 2019,15092,79454,FALSE,8,5,22,Positive
2450,RT @WhiteHouse: President @realDonaldTrump and @FLOTUS are in France for #G7Biarritz! https://t.co/XPAmyb6Orb,Sat Aug 24 22:00:02 +0000 2019,8517,0,FALSE,8,5,22,Neutral
2451,North Carolina Governor Cooper Vetoed a Bill that would have required Sheriffs to cooperate with Ice. This is a terrible decision for the great people of North Carolina. He should reverse his decision and get back to the basics of fighting crime!,Sat Aug 24 15:35:10 +0000 2019,20356,76047,FALSE,8,5,15,Negative
2452,"Looking forward to helping New York City and Governor @andrewcuomo complete the long anticipated, and partially built, Second Avenue Subway. Would be extended to East 125th Street in Harlem. Long in the making, they now have the team that can get it done!",Sat Aug 24 15:24:54 +0000 2019,9439,44356,FALSE,8,5,15,Positive
2453,Just had lunch with French President @EmmanuelMacron. Many good things are happening for both of our countries. Big weekend with other world leaders!,Sat Aug 24 15:22:35 +0000 2019,10687,54837,FALSE,8,5,15,Positive
2454,"“Face It, You Probably Got A Tax Cut!” This was a New York Times headline, and it is very true. If Republicans take back the House, and keep the Senate and Presidency, one of our first acts will be to approve a major middle income Tax Cut! Democrats only want to raise your taxes!",Sat Aug 24 15:15:14 +0000 2019,21402,81505,FALSE,8,5,15,Positive
2455,"....having fun. I was smiling as I looked up and around. The MANY reporters with me were smiling also. They knew the TRUTH...And yet when I saw the reporting, CNN, MSNBC and other Fake News outlets covered it as serious news &amp; me thinking of myself as the Messiah. No more trust!",Sat Aug 24 15:00:34 +0000 2019,20434,113025,FALSE,8,5,15,Positive
2456,"When I looked up to the sky and jokingly said “I am the chosen one,” at a press conference two days ago, referring to taking on Trade with China, little did I realize that the media would claim that I had a “Messiah complex.” They knew I was kidding, being sarcastic, and just....",Sat Aug 24 15:00:34 +0000 2019,25808,134073,FALSE,8,5,15,Negative
2457,"For all of the Fake News Reporters that don’t have a clue as to what the law is relative to Presidential powers, China, etc., try looking at the Emergency Economic Powers Act of 1977. Case closed!",Sat Aug 24 03:58:32 +0000 2019,22662,89460,FALSE,8,5,3,Negative
2458,Such a sad and pathetic fall for @CNN and Jeff Z! https://t.co/vrivSUlDi3,Sat Aug 24 01:31:14 +0000 2019,14492,59627,FALSE,8,5,1,Negative
2459,"RT @TVNewsHQ: TV RATINGS: Thursday August 22nd, Fox News had a commanding lead over MSNBC and CNN in total viewers, with the most-watched h…",Sat Aug 24 01:29:25 +0000 2019,5615,0,FALSE,8,5,1,Positive
2460,"RT @RepMarkMeadows: Andrew McCabe: fired for lying to the FBI, caught by the Inspector General for unauthorized media leaks, and—worst of a…",Sat Aug 24 01:28:16 +0000 2019,19629,0,FALSE,8,5,1,Negative
2461,"Other good polls also in fifties, despite only Fake News, and then phony polls by A.P., CNN, NBC and, as always, Fox, who were WAY OFF on 2016 Election! https://t.co/DksmF8hTr7",Sat Aug 24 01:19:38 +0000 2019,11757,49736,FALSE,8,5,1,Negative
2462,RT @WhiteHouse: U.S. jobless claims fell even more than expected last week. 👊 https://t.co/H6hKsqfcjD,Sat Aug 24 01:12:06 +0000 2019,8677,0,FALSE,8,5,1,Negative
2463,"RT @WhiteHouse: The Flores agreement is a catch-22—creating ""an enormous incentive for adult migrants to bring kids along, even if the jour…",Sat Aug 24 01:11:13 +0000 2019,5867,0,FALSE,8,5,1,Neutral
2464,"RT @WhiteHouse: This month, President @realDonaldTrump released a major decision to protect energy workers, maintain our energy dominance,…",Sat Aug 24 01:10:48 +0000 2019,6681,0,FALSE,8,5,1,Positive
2465,Disgraceful! https://t.co/G4q9Uh1aMc,Sat Aug 24 01:10:32 +0000 2019,11903,46367,FALSE,8,5,1,Negative
2466,RT @MariaBartiromo: The Fed had the Democrats' back for years: Rep. Gohmert https://t.co/0n0KiCvF3n  @MorningsMaria @FoxBusiness,Sat Aug 24 01:07:52 +0000 2019,6876,0,FALSE,8,5,1,Neutral
2467,RT @WhiteHouse: It’s a new dawn for American energy and manufacturing. https://t.co/UXmn6HYYqF,Sat Aug 24 01:07:24 +0000 2019,7910,0,FALSE,8,5,1,Positive
2468,Thank you Ivanka. Really Amazing! https://t.co/97DAfBsdHu,Sat Aug 24 01:06:32 +0000 2019,10087,50033,FALSE,8,5,1,Positive
2469,Looking forward to being with great leaders in France! Leaving soon. https://t.co/hUd66sKFU2,Sat Aug 24 01:04:33 +0000 2019,8299,38316,FALSE,8,5,1,Positive
2470,Highest Condolences! Thank you V.P. https://t.co/abydDSlDBw,Sat Aug 24 01:02:05 +0000 2019,12302,57337,FALSE,8,5,1,Positive
2471,Great going Harris! https://t.co/KuHQC4F1sz,Sat Aug 24 00:58:55 +0000 2019,6112,29858,FALSE,8,5,0,Positive
2472,Great! He said MAGA country did it. So terrible! https://t.co/Vw1xQBZjzN,Sat Aug 24 00:54:13 +0000 2019,9720,41461,FALSE,8,5,0,Neutral
2473,RT @TreasurySpox: U.S. Treasury Designates China as a Currency Manipulator: https://t.co/7OnySGjzH1,Sat Aug 24 00:50:50 +0000 2019,5485,0,FALSE,8,5,0,Neutral
2474,RT @JesseBWatters: Thank you!! https://t.co/F8N2BnPCRz,Sat Aug 24 00:49:59 +0000 2019,4432,0,FALSE,8,5,0,Positive
2475,RT @JesseBWatters: Can't miss @rushlimbaugh https://t.co/H687VWIDDi,Sat Aug 24 00:47:00 +0000 2019,6725,0,FALSE,8,5,0,Negative
2476,"Thank you to @DiamondandSilk for the really nice words and thoughts on @LouDobbs, tonight hosted by Lou’s friend, @DavidAsmanfox. Great job by all. P.S. Check out these two great women on tour tomorrow night in NYC at the Marriott Marquis Hotel, Broadway. Have fun!",Sat Aug 24 00:46:22 +0000 2019,10006,46148,FALSE,8,5,0,Positive
2477,"Just spoke with President @JairBolsonaro of Brazil. Our future Trade prospects are very exciting and our relationship is strong, perhaps stronger than ever before. I told him if the United States can help with the Amazon Rainforest fires, we stand ready to assist!",Fri Aug 23 22:04:25 +0000 2019,36231,172123,FALSE,8,4,22,Positive
2478,"...Additionally, the remaining 300 BILLION DOLLARS of goods and products from China, that was being taxed from September 1st at 10%, will now be taxed at 15%. Thank you for your attention to this matter!",Fri Aug 23 21:00:33 +0000 2019,16496,72272,FALSE,8,4,21,Positive
2479,"...unfair Trading Relationship. China should not have put new Tariffs on 75 BILLION DOLLARS of United States product (politically motivated!). Starting on October 1st, the 250 BILLION DOLLARS of goods and products from China, currently being taxed at 25%, will be taxed at 30%...",Fri Aug 23 21:00:33 +0000 2019,15039,65613,FALSE,8,4,21,Positive
2480,"....Sadly, past Administrations have allowed China to get so far ahead of Fair and Balanced Trade that it has become a great burden to the American Taxpayer. As President, I can no longer allow this to happen! In the spirit of achieving Fair Trade, we must Balance this very....",Fri Aug 23 21:00:32 +0000 2019,7611,28991,FALSE,8,4,21,Positive
2481,"For many years China (and many other countries) has been taking advantage of the United States on Trade, Intellectual Property Theft, and much more. Our Country has been losing HUNDREDS OF BILLIONS OF DOLLARS a year to China, with no end in sight....",Fri Aug 23 21:00:32 +0000 2019,20340,86040,FALSE,8,4,21,Neutral
2482,"The Dow is down 573 points perhaps on the news that Representative Seth Moulton, whoever that may be, has dropped out of the 2020 Presidential Race!",Fri Aug 23 19:01:20 +0000 2019,15034,78998,FALSE,8,4,19,Neutral
2483,"....all deliveries of Fentanyl from China (or anywhere else!). Fentanyl kills 100,000 Americans a year. President Xi said this would stop - it didn’t. Our Economy, because of our gains in the last 2 1/2 years, is MUCH larger than that of China. We will keep it that way!",Fri Aug 23 14:59:05 +0000 2019,21420,92652,FALSE,8,4,14,Neutral
2484,"....your companies HOME and making your products in the USA. I will be responding to China’s Tariffs this afternoon. This is a GREAT opportunity for the United States. Also, I am ordering all carriers, including Fed Ex, Amazon, UPS and the Post Office, to SEARCH FOR &amp; REFUSE,....",Fri Aug 23 14:59:04 +0000 2019,18775,82042,FALSE,8,4,14,Neutral
2485,"....better off without them. The vast amounts of money made and stolen by China from the United States, year after year, for decades, will and must STOP. Our great American companies are hereby ordered to immediately start looking for an alternative to China, including bringing..",Fri Aug 23 14:59:04 +0000 2019,14450,54652,FALSE,8,4,14,Neutral
